x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0.039068386,-0.12076972,-0.16144478,0.0035846033,0.040455908,0.041878525,-0.08268055,-0.1376811,-0.044700425,-0.059266977,-0.04168497,0.057376318,0.07799636,0.18168196,-0.09833384,-0.10464826,-0.35464007,-0.05494933,0.11127352,-0.045231096,-0.09926888,-0.24378999,-0.037923228,-0.011812974,0.18140759,0.02863425,0.007521482,0.08759758,0.082812294,0.021854013,-0.116855055,-0.07572342,0.024441225,0.12548167,0.2818814,-0.021001974,0.1385637,0.0059895967,0.026902214,0.07929426,0.04424359,-0.0041156043,0.17026448,0.3049077,-0.257887,0.14723694,-0.032943808,-0.058252353,0.33801943,0.059555545,-0.25380218,-0.112413585,0.018210495,-0.0798515,0.14787838,-0.09470708,0.028117483,0.111526825,0.091381855,-0.030587733,0.088591576,0.046283983,0.007117546,0.026910601,0.022096355,0.074427575,0.16396905,0.012757721,-0.01433041,-0.0999572,0.05031236,0.16084088,-0.09487055,0.14486805,0.09307375,-0.029846968,-0.04596656,-0.08788196,0.058439337,-0.0067083496,-0.42874336,0.015851356,-0.0029870246,0.17700572,0.22656387,0.28338954,-0.0014820152,-0.07766667,-0.013623115,0.25317663,0.009354844,-0.118976995,0.18027234,-0.31992203,-0.1098578,-0.110057324,0.026394075,-0.0658323,-0.095282935,-0.14644943,0.016562557,0.2991857,-0.05829289,0.054284375,0.14960174,-0.23894137,-0.024526604,0.082141064,0.278152,0.06577363,-0.29939473,-0.06402364,0.12297782,-0.0285876,0.07417134,-0.037036,0.08691795,-0.06602822,0.14664343,0.018421562,-0.14711751,-0.069099575,-0.0832263,-0.033233237,-0.00738211,0.1181512,0.038827945,0.10976865
0.11347454,-0.023934187,0.64052546,-0.068752445,-0.0370862,0.08542364,-0.11388,0.14486577,-0.064645514,-0.07793364,0.011435032,-0.031555068,-0.11862873,-0.1433483,0.2718755,0.25770298,0.48547056,-0.09403715,-0.32545543,0.23569323,0.08473119,0.32334206,0.26732033,-0.12645875,-0.15403368,-0.07538674,-0.016774992,0.21572514,-0.05723162,0.02697107,-0.11817315,0.15638411,0.2959475,-0.01743004,-0.0013437524,-0.07115926,-0.23098662,0.20483433,0.029790917,0.22236979,0.26593465,-0.07570606,0.009237891,-0.21011172,0.21368253,-0.06195709,-0.052528284,-0.010641957,-0.42304158,0.18255827,-0.0037332557,-0.27291167,0.4291733,0.083736196,0.22106212,0.03515108,-0.028989473,-0.16651595,0.020566013,0.01858715,-0.02513746,-0.04406896,-0.17851256,-0.014845084,-0.08642874,-0.35786828,-0.34485874,-0.036935978,0.03492283,0.2900022,-0.017047556,-0.0028895887,-0.31718218,0.058425028,-0.11376757,-0.09459515,0.04165993,0.16314404,0.1592725,0.0017153928,0.5748326,-0.10172457,0.05501,-0.13746046,-0.06091301,-0.18746686,-0.2780035,0.20129742,-0.050323043,-0.4818134,-0.09468798,-0.10290103,-0.14594354,0.28911087,-0.08818085,0.35394135,0.037656527,-0.16184726,-0.26797426,-0.3130666,0.09594658,0.053837672,-0.038318023,-0.0579207,0.08854489,0.05025779,0.25620094,0.00052065676,-0.122684374,0.03342813,0.44051728,-0.122349076,-0.2778482,0.04666943,-0.18687052,0.073963314,-0.1114883,0.35616732,-0.092606425,-0.11204346,0.18079779,0.106458165,0.09653283,0.27717626,-0.04277316,0.13240674,-0.14539942,0.06797021
0.04827771,-0.13363191,0.058159165,-0.21814919,-0.028475503,0.0311413,0.18781428,-0.0886139,0.030853767,0.15954691,0.044362262,-0.24938406,-0.05205241,-0.015053005,0.025679363,-0.010588904,-0.03067713,-0.03227329,-0.13150075,0.03492413,0.006536028,0.08393773,0.09935663,0.06198084,0.16220798,-0.21102016,-0.048117004,0.16186176,0.15375477,0.08021575,0.009623294,-0.095873974,0.01375966,0.052100983,0.12521893,-0.021191863,-0.008878894,-0.099857464,0.036222626,-0.018524898,-0.044720568,-0.047380935,-0.09455756,-0.085433036,0.056421664,0.18994401,0.040634707,0.035321772,-0.020422906,-0.014130689,0.30756682,-0.0032973909,0.03571761,-0.0013013285,0.029348295,-0.013633889,0.08827726,-0.07185557,-0.025169736,0.10495969,0.058320995,-0.096083604,0.091883466,-0.049879774,-0.013007623,-0.14319782,0.053753257,0.05919568,-0.09955395,0.06466792,-0.14000845,-0.055112667,-0.08240604,-0.009885575,0.097265534,0.0108777275,-0.03425696,-0.042180542,-0.25018126,0.08851388,0.14013344,-0.07404027,-0.025768768,-0.0917198,0.04564043,-0.025838682,-0.10347543,-0.050167892,0.0660421,-0.14917774,0.10133251,-0.07716999,-0.06698433,-0.15305082,-0.10722439,0.30750218,-0.08297129,-0.04560509,0.16526611,-0.061242748,0.10844985,-0.030081417,0.10992747,0.22296055,-0.068753876,0.07562773,0.14035952,-0.17394608,-0.004312745,0.07932815,0.23382816,-0.09477615,-0.10825178,0.22633615,-0.11087466,0.09386537,-0.056770455,0.110842265,-0.03603944,-0.05255986,-0.13039462,0.06302596,0.15872744,0.022028584,0.07263119,0.11156912,-0.18340588,-0.05615507
-0.1417255,-0.20885988,0.34931308,0.18650393,-0.090825476,-0.20428336,-0.2781202,-0.049669594,-0.11137262,-0.0062782136,-0.119494975,0.18637621,0.18497719,-0.21775326,-0.17503686,0.120530404,0.40435186,0.26806027,-0.03633238,-0.47112852,-0.2877624,-0.24432148,0.0059885383,0.024905536,-0.10508579,-0.37681863,-0.1450353,-0.14869814,-0.12605862,0.10430396,-0.1072947,-0.09213055,-0.05820589,0.15064844,0.2888832,-0.2754989,0.0918061,-0.3636732,-0.59120286,-0.16246416,-0.11139227,0.07756569,0.12247957,0.07017727,-0.48623073,-0.002778763,0.27143568,-0.24186905,0.47069436,-0.113241844,-0.22743352,0.106706694,-0.053119004,0.40336883,-0.34945476,-0.005664902,-0.12621908,0.014837064,-0.1101463,0.13645904,-0.27561724,0.38026726,-0.03934432,-0.09276784,0.073227815,0.31669068,0.24469633,-0.013652227,0.03196111,-0.045386042,0.040074594,-0.07741293,-0.0008542173,-0.056897353,0.0076168217,0.09117477,-0.23148054,0.19549999,-0.019805389,0.08311643,-0.34268612,-0.026306294,0.052039657,-0.14633667,0.41865778,0.22332363,0.10057058,-0.052967034,-0.10581361,0.46811193,0.1519573,0.16339253,-0.08771366,-0.101498514,0.23946188,-0.21699435,-0.117119454,0.02620023,-0.11594896,0.08834028,-0.035637632,0.019985357,-0.26886457,-0.29123956,-0.065916605,-0.049981266,-0.07588206,0.05733826,0.28898597,-0.100111835,-0.49202576,0.14011215,0.5561058,-0.10021817,0.17309268,0.16519259,-0.6089503,0.0143498145,0.106088996,0.054819267,-0.11167458,-0.23523866,-0.0669069,-0.21386492,-0.021792592,-0.010338057,0.00060568476,0.018201599
0.09416782,-0.04763543,0.2131819,-0.05139928,0.07699526,-0.060020976,-0.11786619,-0.0777134,0.026237387,0.038663313,0.06937143,0.25745144,0.19475064,-0.23233132,-0.16071862,0.15588388,0.44659466,-0.025271347,-0.18406615,-0.018015726,-0.37210274,-0.020403005,0.11394259,0.078103915,-0.06321365,-0.6740082,-0.15626176,-0.0825658,0.01051403,0.04472131,-0.039220046,0.059339225,0.14113715,0.21566783,0.18405305,0.003141088,-0.11123006,-0.05675254,-0.52903664,-0.060432736,0.20757683,0.094920374,0.09385602,-0.08996916,-0.22626516,0.1081128,0.14298683,0.039801598,-0.09391675,-0.08999714,-0.15193008,-0.06540241,0.31975135,0.41653112,-0.120061524,0.11137791,-0.07596811,-0.010390361,-0.07301791,0.037814483,-0.025080102,0.14425947,-0.00027284428,0.04465083,0.07710709,-0.18196811,-0.0897378,0.06792677,0.074624814,-0.036390245,0.08147352,-0.11222914,0.04340217,0.06414546,0.102317214,-0.3443348,-0.056907263,0.13884401,0.25318256,0.06649826,0.013445508,0.0054939957,0.024641344,-0.010846908,0.1293702,0.080428876,0.0029723763,-0.07912178,-0.10921438,0.47868693,-0.13911577,-0.23921438,0.040806685,0.08870711,0.21400306,0.065560676,-0.24183083,-0.032577675,-0.17530473,0.053005498,0.005854654,0.105236195,-0.11551562,-0.12543267,-0.16991477,-0.056219276,-0.038017735,-0.0016632869,0.24625523,-0.14685309,-0.09595557,0.02132383,0.34399357,-0.119794324,0.041674174,0.14195234,-0.3840092,0.18808952,-0.05267669,-0.01018511,-0.12750533,-0.15079464,0.24160244,-0.0235375,-0.14700466,0.18338087,0.094275035,-0.091495186
-0.078035235,0.006804009,0.3951796,-0.16007324,0.12429938,-0.12361689,-0.15636346,0.025432855,0.02647369,-0.1301842,0.059158813,-0.2446064,-0.1070874,0.07430694,0.23248027,0.3387556,0.26503056,-0.02084293,-0.057865538,-0.04757677,-0.20159325,0.13553414,0.16256033,0.03374527,0.04861414,0.061386842,-0.10215758,0.09845427,-0.17348777,-0.033623427,-0.01614025,0.15330596,0.29526082,0.24622451,0.037254214,-0.034638125,-0.04084835,0.23784892,-0.09355618,-0.05955326,0.03703844,-0.07715462,-0.080003984,-0.27303797,0.106531896,-0.022366218,0.0953333,-0.00096290285,-0.38289714,0.09429607,0.18478787,0.063488305,0.35245514,-0.07448337,0.3009424,0.1477853,0.05526402,-0.10401062,0.18049146,-0.026991552,0.045056794,-0.014698967,0.017981987,-0.03797893,-0.14378531,-0.19802114,-0.33761138,0.09651293,-0.14296605,0.16048546,-0.1427457,0.08857787,-0.03327901,0.2296391,0.020730149,-0.18815437,-0.053784963,0.0060224254,-0.005537227,0.12874438,0.5956152,-0.000594233,0.13222452,-0.14369074,-0.14460365,-0.39007065,-0.089300916,0.19126262,0.14020382,-0.22210631,-0.110125914,0.036381975,-0.04401981,0.27441156,0.032232784,0.09616337,-0.03865049,0.06382686,-0.11476451,0.019990161,-0.051657602,0.17582919,0.09109221,0.014188422,0.056844864,0.08451209,0.33671793,-0.14487985,-0.05574998,0.20082659,0.4593699,0.15224898,-0.2711092,0.2171441,-0.32289308,0.18860915,-0.07912857,0.1993458,-0.022251584,-0.11411182,0.1366295,0.31107318,0.08378332,0.11780433,0.06562062,0.05649303,0.117690586,-0.19227745
-0.020306708,0.24645124,-0.91795737,0.032152258,-0.11726913,0.12802239,-0.02496793,0.08613614,-0.23129278,-0.04845211,0.037113715,0.06943558,0.114456624,0.19748111,-0.09997894,-0.42267185,-0.7725081,-0.01676289,0.37923214,0.20850372,0.33769485,-0.04582686,-0.048964337,-0.058282763,0.13900733,0.9220162,0.23064016,0.0026180015,0.0988199,-0.20854867,0.10594779,-0.002063233,-0.0052915695,0.27399293,-0.35215408,0.2404671,-0.09328972,0.11275779,0.98946834,0.047376372,0.0020327023,0.15636213,-0.17480226,0.26859307,0.28775573,-0.017271712,-0.23921962,0.14026645,0.07489357,0.024350792,-0.23738599,0.032327093,-0.38058773,-0.5619313,-0.07549824,0.15778185,-0.109453745,0.055863425,-0.015106963,-0.12016702,0.24745865,-0.1384291,-0.024442222,-0.10397699,0.0613266,0.12777491,0.55650264,0.009014979,-0.06753925,-0.21982677,0.0551357,-0.12941454,0.09913218,-0.015552402,-0.2872243,0.16753739,0.011962622,-0.11770357,0.08292841,-0.12467104,-0.14385842,-0.09433174,0.098449364,0.34679443,-0.24305664,-0.25433773,-0.13939711,0.10478692,0.3247986,-0.5825467,-0.0034170737,-0.10507192,0.029566778,-0.24989332,0.22142519,-0.19028582,0.09617493,-0.14835131,0.48268282,-0.050623965,0.027849538,0.0078909,0.4582376,0.22524929,0.006671106,0.06338603,-0.18739507,-0.07918897,-0.050724242,0.14376396,0.114398144,-0.021810813,-0.31018192,0.01562852,-0.04491469,-0.21634565,0.5946665,-0.28584036,0.13005458,0.16194487,-0.0701022,0.1564477,-0.2736804,-0.091126636,-0.17637467,0.012767376,0.01444452,0.13573095
0.15913738,0.072151415,0.19137813,0.04603605,0.0846469,-0.02433847,0.07323022,0.10141982,0.1473682,-0.19832137,-0.029178375,0.019761875,-0.0039254394,0.018251128,0.053487148,0.027800616,0.1648659,-0.014933666,-0.21956366,0.19673315,0.060168914,0.15753604,0.019496508,-0.016158093,-0.12938367,-0.18546927,0.050780863,-0.05441552,-0.107074685,-0.021458277,-0.034356836,-0.014518999,-0.03253004,0.052705992,0.054962184,-0.1744655,0.046844237,0.05458671,-0.01588374,-0.039171215,-0.15192385,-0.07636563,-0.13401474,-0.121679865,0.051481336,0.0076833297,-0.11669036,-0.053102434,-0.037399724,0.06006211,0.25450438,0.09678636,0.22316708,0.18291536,-0.12755126,-0.03438461,0.097652376,0.0027257185,0.02293299,-0.032884303,-0.022043495,0.09287168,-0.14374186,0.044914965,0.06162348,-0.14614685,0.0758065,0.0009327693,-0.14351125,0.31281438,-0.027341211,-0.013657758,0.19506079,0.1339986,0.0040898956,-0.12815589,0.17018622,-0.045972705,-0.004219837,-0.07851765,0.21589522,-0.15669876,0.0009907556,0.046890695,-0.07802594,-0.21006863,-0.023715237,0.143195,0.14286485,0.022296188,0.010354271,-0.0930299,-0.0034534065,0.19959947,0.0394022,0.013550503,-0.031019235,0.10759336,0.016965829,0.2577576,-0.112127386,0.10181158,-0.096058145,0.07752915,-0.01998559,0.19153681,0.05580113,-0.21270065,-0.066756815,0.20121598,0.19164199,0.017476888,-0.035133425,0.091254845,-0.0040484057,0.11332724,0.13333842,0.13907234,0.14607328,0.15771927,0.04667078,-0.037279133,0.09985668,0.12012201,0.16880186,0.10416853,-0.113213256,-0.17499079
0.06710104,0.100990824,-0.42946127,-0.18552396,-0.014515913,0.07299195,0.041153487,-0.14852493,0.052405424,0.16302685,-0.044364825,-0.10631953,-0.011752293,0.2831843,0.05122084,-0.001013958,-0.32367206,0.23748952,0.007079608,0.4716763,0.1760347,0.12289862,0.17131467,0.08202014,-0.08929276,0.43259308,0.040257584,0.012727725,0.14027572,-0.18687797,-0.14492188,-0.02442367,-0.059418272,0.20641482,-0.07475578,0.31804612,0.03510212,0.058557812,0.61255795,-0.0017071802,-0.20462476,-0.0020148505,-0.26238507,-0.21944417,0.47070885,-0.1809468,-0.10307912,0.0041577523,-0.42616305,0.08970423,0.21102977,0.02788101,-0.16272973,-0.42248514,0.13090453,0.07234826,-0.21299455,-0.077897,-0.041102033,0.07049087,-0.14826117,-0.08897485,0.047115277,-0.040953424,-0.0357539,-0.26697168,-0.18609577,0.10681684,-0.20720315,0.01011021,0.02170392,0.09870374,0.07475647,0.06488491,0.09143147,0.049422506,-0.08584611,-0.08288018,-0.06976296,-0.27271807,0.4096234,0.07697041,0.038675312,0.102794215,-0.24692804,-0.28214464,-0.13655983,0.17874162,0.17883636,-0.2721667,0.07396994,-0.122342646,-0.14009653,-0.13635539,-0.018926138,0.38080338,0.042916153,0.112209626,0.31196603,-0.26985282,0.1071109,-0.12793863,0.31410983,0.04374467,-0.0603732,-0.06623264,0.08964608,-0.0037608517,-0.21554899,0.1808395,0.38150793,0.25588763,-0.42940107,0.11925352,-0.13050266,0.034071755,0.5201683,0.0010529384,-0.10290591,-0.02646468,0.17005041,0.12357653,-0.06995958,0.13235603,0.1668244,-0.24451634,-0.15270856,-0.13825993
0.106224775,0.011249876,0.33322,-0.14074272,0.23334861,-0.11639838,-0.04393364,-0.027369155,-0.18157686,-0.16498889,-0.030123811,-0.24746566,-0.23924683,-0.098914385,0.022376705,0.24520896,0.14359985,-0.16911477,-0.20068592,0.27778122,0.12179897,0.3042929,0.214916,0.011224421,0.13159761,0.024360023,0.082950555,0.031399164,0.020430071,-0.16632129,0.14310127,-0.01409254,0.03491583,-0.15780145,-0.036861453,-0.119641356,0.005467143,0.20491712,-0.08567342,-0.0090597505,0.0737942,-0.22928193,-0.20708473,-0.2136058,0.16424268,0.25321844,-0.08098799,-0.044111654,-0.5341545,0.23673691,0.37924257,-0.010875859,0.07340231,-0.079167336,0.031784587,0.071438566,0.00875807,-0.03329861,0.07736507,0.022058008,-0.051638294,0.12749912,-0.037019007,0.21980566,-0.100074254,-0.26357484,-0.24200189,0.025596133,-0.19346985,0.113509335,-0.06345796,0.18363504,0.09015685,0.048575733,-0.19807895,-0.024045391,-0.121316485,-0.03536478,-0.13237885,-0.12148985,0.6341518,-0.031215472,0.14920858,-0.021878112,-0.009575195,-0.36425918,0.038289405,0.32142296,0.01175971,-0.43099862,0.1199655,-0.12050424,0.062452447,0.23679723,-0.17078438,0.37852493,0.10958225,0.024609787,-0.20420194,-0.1261354,-0.05999611,0.012874159,0.038586784,-0.08954312,-0.015184352,0.084225595,0.34200683,-0.076920815,-0.13664709,0.13433716,0.5624693,0.3959914,-0.2896306,0.06937828,-0.10622574,0.055157397,0.27586883,0.2264877,-0.044003632,-0.06809572,0.26174474,0.3383824,0.13358995,0.1522106,0.052990563,-0.09796017,-0.13786952,-0.1515213
-0.08703445,0.061302036,-0.4358225,0.053131226,-0.16457717,0.113713786,-0.07519906,-0.067972764,-0.047446914,0.072954915,0.08848917,-0.0048314473,-0.12382519,0.3868963,0.09642899,-0.22100988,-0.5482115,0.019293403,-0.055846784,0.34207684,0.15762556,0.30572534,0.0446117,-0.11348304,0.02212647,0.81718504,0.23357078,0.008427039,0.08196691,-0.08344602,0.23805185,-0.062639706,0.12871175,-0.14451697,-0.47627977,0.20047171,0.3104834,0.14045943,0.74665624,-0.051086504,-0.049663387,-0.08173833,-0.006818263,-0.18995537,0.6190785,-0.08822533,-0.20976523,0.19032043,-0.5664729,-0.020539666,0.11168504,0.042172626,-0.25333223,-0.6953727,0.26202846,0.05425185,-0.19527705,0.055986263,-0.009559241,-0.17158009,-0.17407927,-0.22203048,-0.15258853,-0.3200091,-0.03239401,-0.2378409,-0.046697948,0.13659589,0.027830293,-0.18962249,-0.13999616,0.042950816,-0.02476373,0.10994134,-0.06785796,0.056105003,0.024805997,0.10157934,0.029269531,-0.095462926,0.34649828,-0.05580247,-0.117965944,0.19187939,-0.29863235,-0.35891217,0.17423345,0.12856737,-0.07526165,-1.1614019,-0.19478673,-0.32440954,0.29851767,0.060620863,-0.2713235,0.28548735,-0.03952835,-0.08496577,0.08627849,-0.18770713,0.06928581,-0.042589113,0.47246864,0.07354723,0.0068920534,0.026795268,0.022384072,-0.15733133,0.04787471,-0.0013535086,0.4656335,-0.01443743,-0.96898335,0.035780556,-0.15611477,-0.19541149,0.82042915,0.008250224,0.049395636,-0.012446686,-0.094806954,0.1483506,-0.3725648,-0.0005623368,-0.15654519,-0.184962,-0.010880778,-0.038485367
-0.19225594,0.072852395,0.39630318,0.13805898,-0.14020637,-0.2558669,-0.1672825,0.021200992,0.313771,-0.13465133,0.24186137,0.0034173813,0.20725916,-0.23061402,-0.2012799,0.31446353,0.6119947,0.014241769,-0.15080515,-0.37504858,-0.1238883,-0.054145727,0.048868127,-0.11793471,-0.030800687,-0.65017307,-0.066354305,0.1213908,0.053142168,0.26099423,0.07219163,0.25234723,0.06136503,-0.14422671,0.22961158,-0.090542614,-0.17353715,0.08908176,-0.87720495,-0.29821917,0.14727679,-0.01390286,-0.0852617,-0.017262304,-0.34018004,0.14109619,0.26651055,-0.24118264,0.063059844,-0.0072210473,-0.14018099,-0.23019321,0.20260581,0.3600174,-0.16272365,0.11786254,0.110389404,-0.018852863,-0.06432873,0.21240854,-0.09267855,0.06162444,-0.20380314,0.13745041,-0.0626691,-0.120239176,-0.17091247,-0.15180895,0.15468776,0.19738528,-0.046437737,-0.15442197,-0.019079112,0.06471229,0.030331746,0.0890865,0.16678995,0.008579261,0.17486304,0.05507132,0.15162231,0.075767145,0.0027572275,-0.074485295,0.31645188,0.3618976,0.13521709,-0.14510487,-0.01684778,0.6253982,0.0073156613,0.30591297,-0.010464212,0.05114417,0.16321999,0.098510675,0.030774571,0.033713467,-0.1804777,0.09437919,-0.14947815,-0.078053914,-0.30030006,-0.21495908,-0.08420282,-0.008735245,0.0016273056,0.05007335,0.057950046,0.10826613,0.12855448,0.16046853,0.07285933,0.08900091,0.005800246,-0.15989889,-0.39807332,0.31208676,0.03941612,0.104909934,-0.0062842234,0.09545894,0.27486452,0.044526286,0.13400888,-0.045714468,0.1578913,-0.17180885
-0.011024834,-0.12430206,0.07843984,0.01686535,-0.060150765,0.020991769,-0.07691263,-0.026094515,-0.041000277,-0.07307017,-0.27728993,0.08761132,0.1455466,-0.13611577,-0.06411343,0.017572569,-0.020307597,0.030592155,0.14028949,-0.4702013,-0.025972687,-0.28921118,-0.17332415,-0.010656459,0.08441282,-0.24685375,-0.030537184,0.03409692,-0.07455361,-0.06886287,-0.09674243,-0.2122097,-0.039760873,-0.09550063,0.28818178,-0.13439888,-0.25031254,-0.19057868,-0.5192144,-0.054115944,-0.09007041,0.18813169,0.039130926,0.18834199,-0.2875905,0.122994445,0.037541214,-0.073264815,0.43742752,0.04270172,-0.2155136,0.05177299,0.033691622,0.34029856,-0.021535499,-0.24839652,0.073525816,0.057496823,-0.15324102,-0.2070864,0.07400645,0.04677672,-0.054723974,-0.005991455,0.033729143,0.014833416,0.4790892,-0.15829846,0.08757264,-0.16512857,0.030008256,-0.021169376,-0.057607856,-0.09391689,-0.0091384975,-0.04754511,0.050340027,0.04050026,-0.08132343,0.15952052,-0.7527628,0.06816011,-0.06411693,0.052612767,0.06584252,0.33757612,-0.056263234,-0.08306636,0.13362354,0.5195131,-0.1298932,0.124032974,-0.13010144,-0.09719604,0.088842474,-0.30386263,-0.022607608,0.03992768,-0.004872882,0.023820475,-0.11955154,-0.13068971,-0.2863543,0.06854874,-0.091928706,-0.075445905,-0.25221542,0.3861448,0.33556613,0.013471834,-0.5610435,-0.116648704,0.42247194,-0.0078507215,0.2920688,0.037010074,-0.4037983,-0.22564597,0.1270782,0.08713614,-0.12119128,-0.15435684,0.09569298,-0.29820025,-0.030877702,0.15094331,0.09789919,0.033870254
0.10518981,-0.14741726,0.37685055,-0.00073543674,-0.02053278,-0.25765154,-0.020629516,0.020397605,-0.057156358,0.04000975,0.16759834,0.09242874,0.0884611,-0.20116149,-0.040274724,-0.026814057,0.5241554,-0.031939637,-0.09335152,-0.41948822,-0.12192089,-0.116514735,-0.035621803,-0.019673817,0.02788315,-0.56576616,0.07469034,-0.16040854,0.036284294,0.2401748,-0.08219067,-0.054230552,0.0091413995,-0.11823278,0.1672769,-0.23271784,-0.1516248,-0.30316177,-0.7434478,-0.081349656,0.029032135,0.16298534,0.09229258,0.09012272,-0.32898718,-0.026399076,0.19899659,-0.013028468,0.1623155,0.22658353,-0.07586889,-0.028270429,0.13164179,0.47555465,0.18028837,-0.05169335,0.1357451,0.31429398,-0.03202612,-0.12210521,0.12811942,0.02786499,0.0929741,-0.045717105,0.093819275,0.011835216,-0.021406898,0.0071430057,0.07712204,-0.15871926,0.14188766,0.105498105,-0.0151114445,-0.07643466,-0.009035826,-0.11382841,0.054955885,0.04891553,0.12796988,0.06241482,-0.2843308,0.15211965,-0.10851283,-0.35030895,0.30869752,0.25098467,0.03886208,0.1082657,0.12703173,0.5036642,0.06273455,0.0041252202,-0.016281955,0.09357801,0.18264607,-0.06487257,-0.034532215,-0.26130947,-0.34952608,0.0022711304,0.0474399,-0.026822736,-0.42588505,0.053737666,0.030676208,0.058811575,-0.16384523,-0.04169727,0.1900249,-0.091009736,-0.30143774,-0.034364212,0.16717227,0.015294004,0.12477958,0.12608323,-0.4483333,0.015612596,-0.09754383,0.14234471,0.17840874,-0.11563093,0.057742614,-0.17775945,-0.010203015,-0.014419599,0.12827584,0.014803955
0.06014804,-0.033441745,0.5195048,0.016723752,0.21681894,-0.26739284,-0.15465006,-0.0579946,0.10567596,0.007374295,-0.10678493,-0.25115395,0.036801137,-0.13430524,-0.0024084898,0.31814924,0.42240942,-0.09522124,-0.09710165,0.09038639,0.060506817,0.123792015,0.013421303,-0.05662465,0.0853412,-0.17061007,0.035388075,-0.12047943,-0.061212037,0.091995254,0.068586245,0.20809406,0.06920346,0.038839135,-0.057530455,0.1854171,-0.102938175,0.08753827,-0.17415783,0.05468234,-0.18644312,-0.30197135,-0.14746213,-0.18421598,0.2607749,0.11164003,-0.058591675,-0.017477533,-0.45507327,0.0019834577,0.45324522,0.014861413,0.31659877,0.0063465037,0.0017907,0.31106544,0.09849621,0.0123067675,-0.0026594806,0.16254216,0.067311905,-0.19740878,0.040236223,0.11221381,-0.0007620008,-0.08236534,-0.5351373,0.06630321,-0.14068785,0.0999995,-0.07951279,-0.0080650635,-0.106525704,-0.0070472662,-0.030090341,0.018042374,-0.10796273,-0.096398,-0.11472815,0.12750608,0.5726865,0.14568228,0.14290464,-0.3178516,0.12675418,0.05401435,-0.14543729,0.032216076,-0.04226535,-0.13613412,-0.06741904,-0.15818575,0.07092598,0.27029172,-0.14053853,0.3073437,-0.16551565,-0.09764064,-0.11559203,0.17065048,-0.105428986,0.10627498,0.05958116,-0.071474,0.037859973,0.26040342,0.28976998,-0.18062514,-0.21603368,-0.08988278,0.4564933,-0.18315476,-0.23342817,-0.05927047,0.020328121,0.09404184,-0.06625787,0.23927264,-0.16813858,0.10036516,-0.0053101997,0.23534378,-0.21523856,0.11985495,0.0931162,-0.07341742,-0.026318463,-0.023421071
0.030016802,0.16160877,-0.345431,0.029741177,0.12747255,0.1078373,0.16351214,-0.037795767,0.18583034,0.20018372,-0.075457744,0.3604684,-0.23368435,0.015099485,-0.15910065,-0.18629064,-0.2937662,0.11298731,-0.11933425,0.03569581,0.0046856147,-0.1670724,-0.042065267,0.06824979,0.035543453,0.18578918,-0.10978746,-0.18843393,0.09088634,0.03437355,0.05375053,-0.0026332703,-0.24533018,0.13496494,-0.25489914,0.096399285,0.07448399,-0.07208067,0.03804363,-0.13210268,-0.075024456,0.05610248,-0.0084745325,0.17930686,-0.1777927,-0.080728255,0.0767059,-0.01859462,0.3793949,-0.04813201,-0.20332205,0.140481,-0.28694373,0.02464725,0.0269319,-0.22999711,-0.04104818,-0.17024086,-0.024864936,-0.0362513,-0.04562468,-0.0707003,-0.15164728,-0.15959023,0.016093388,0.22840384,0.15026069,-0.010336662,-0.05830711,-0.29761857,0.11078357,-0.038352296,-0.1150524,-0.08081251,-0.083696924,0.0087584965,0.011680195,0.055582765,-0.07978993,0.0022937446,-0.65534276,0.07524248,-0.19867414,0.20350796,-0.1303503,0.24368836,0.21226089,-0.01949499,-0.024082072,0.23461096,-0.015617077,0.03537659,-0.18290289,-0.38778454,0.1196765,-0.1948928,-0.20092441,0.012501431,-0.14321512,0.13965966,0.08459488,0.023933927,0.105626255,-0.16655175,-0.07355568,-0.07104197,-0.21943942,-0.044548336,0.30315435,0.025953937,-0.4609283,0.054089505,0.3476391,-0.17077664,0.0983455,-0.17021327,0.07148009,-0.095819384,0.101742916,0.18009503,-0.123145975,-0.29251507,0.06417653,-0.24489124,0.04788017,-0.25262228,-0.016070735,0.053753003
